Class,Order,Family,Genus,species,common_name,rl_id,rl_binomial,fishbase_id,fishbase_binomial
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,bindi,Kakadu dunnart,40551,Sminthopsis bindi,NULL,NULL
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,virginiae,Red-cheeked dunnart,40549,Sminthopsis virginiae,NULL,NULL
Mammalia,Peramelemorphia,Peramelidae,Isoodon,macrourus,Northern brown bandicoot,40552,Isoodon macrourus,NULL,NULL
Mammalia,Diprotodontia,Petauridae,Petaurus,breviceps,Sugar glider,16731,Petaurus breviceps,NULL,NULL
Mammalia,Diprotodontia,Pseudocheiridae,Petropseudes,dahli,Rock-haunting ringtail,40580,Petropseudes dahli,NULL,NULL
Mammalia,Rodentia,Muridae,Conilurus,penicillatus,Brush-tailed conilurus,5224,Conilurus penicillatus,NULL,NULL
Mammalia,Rodentia,Muridae,Hydromys,chrysogaster,Common water rat,10310,Hydromys chrysogaster,NULL,NULL
Mammalia,Rodentia,Muridae,Leggadina,lakedownensis,Lakeland Downs leggadina,11384,Leggadina lakedownensis,NULL,NULL
Mammalia,Rodentia,Muridae,Melomys,burtoni,Grassland melomys,13116,Melomys burtoni,NULL,NULL
Mammalia,Rodentia,Muridae,Mesembriomys,gouldii,Black-footed mesembriomys,13211,Mesembriomys gouldii,NULL,NULL
Mammalia,Rodentia,Muridae,Pseudomys,calabyi,Kakadu pebble-mound pseudomys,136808,Pseudomys calabyi,NULL,NULL
Mammalia,Rodentia,Muridae,Pseudomys,delicatulus,Delicate pseudomys,18561,Pseudomys delicatulus,NULL,NULL
Mammalia,Rodentia,Muridae,Pseudomys,nanus,Western chestnut pseudomys,18570,Pseudomys nanus,NULL,NULL
Mammalia,Rodentia,Muridae,Rattus,tunneyi,Australian pale field rat,19369,Rattus tunneyi,NULL,NULL
Mammalia,Rodentia,Muridae,Zyzomys,argurus,Common Australian rock rat,23325,Zyzomys argurus,NULL,NULL
Mammalia,Rodentia,Muridae,Zyzomys,maini,Arnhem Land rock rat,23326,Zyzomys maini,NULL,NULL
Amphibia,Anura,Leptodactylidae,Leptodactylus,fallax,Mountain chicken,57125,Leptodactylus fallax,NULL,NULL
Aves,Passeriformes,Paridae,Machlolophus,nuchalis,White-naped tit,22711924,Machlolophus nuchalis,NULL,NULL
Aves,Charadriiformes,Laridae,Sterna,repressa,White-cheeked tern,22694705,Sterna repressa,NULL,NULL
Aves,Charadriiformes,Laridae,Thalasseus,bengalensis,Lesser crested tern,22694561,Thalasseus bengalensis,NULL,NULL
Aves,Passeriformes,Corvidae,Corvus,pectoralis,Collared crow,22706049,Corvus pectoralis,NULL,NULL
Aves,Charadriiformes,Dromadidae,Dromas,ardeola,Crab-plover ,22694081,Dromas ardeola,NULL,NULL
Aves,Charadriiformes,Alcidae,Synthliboramphus,wumizusume,Japanese murrelet,22694899,Synthliboramphus wumizusume,NULL,NULL
Aves,Ciconiiformes,Ciconiidae,Ciconia,boyciana,Oriental stork,22697695,Ciconia boyciana,NULL,NULL
Aves,Suliformes,Phalacrocoracidae,Microcarbo,coronatus,Crowned cormorant,22696730,Microcarbo coronatus,NULL,NULL
Aves,Charadriiformes,Laridae,Sternula,balaenarum,Damara tern,22694699,Sternula balaenarum,NULL,NULL
Aves,Passeriformes,Corvidae,Pica,hudsonia,Black-billed magpie,103727176,Pica hudsonia,NULL,NULL
Elasmobranchii,Carcharhiniformes,Carcharhinidae,Triaenodon,obesus,Whitetip reef shark,39384,Triaenodon obesus,907,Triaenodon obesus
Elasmobranchii,Myliobatiformes,Aetobatidae,Aetobatus,narinari,Spotted eagle ray,39415,Aetobatus narinari,1250,Aetobatus narinari
Elasmobranchii,Myliobatiformes,Dasyatidae,Taeniurops,meyeni,Round ribbontail ray,60162,Taeniurops meyeni,6482,Taeniurops meyeni
Actinopteri,Perciformes,Carangidae,Caranx,melampygus,Bluefin trevally,20430679,Caranx melampygus,1906,Caranx melampygus
Actinopteri,Perciformes,Serranidae,Dermatolepis,dermatolepis,Leather bass,132767,Dermatolepis dermatolepis,9185,Dermatolepis dermatolepis
Actinopteri,Perciformes,Serranidae,Mycteroperca,olfax,Sailfin grouper,14051,Mycteroperca olfax,8204,Mycteroperca olfax
Actinopteri,Perciformes,Carangidae,Seriola,rivoliana,Longfin yellowtail,16507347,Seriola rivoliana,1007,Seriola rivoliana
Mammalia,Carnivora,Eupleridae,Cryptoprocta,ferox,Fossa,5760,Cryptoprocta ferox,NULL,NULL
Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,amblyrhynchos,Blacktail reef shark,39365,Carcharhinus amblyrhynchos,861,Carcharhinus amblyrhynchos
Elasmobranchii,Orectolobiformes,Ginglymostomatidae,Nebrius,ferrugineus,Tawny nurse shark,41835,Nebrius ferrugineus,5895,Nebrius ferrugineus
Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,albimarginatus,Silvertip shark,161526,Carcharhinus albimarginatus,858,Carcharhinus albimarginatus
Reptilia,Squamata,Scincidae,Plestiodon,latiscutatus,Far Eastern skink,96265344,Plestiodon latiscutatus,NULL,NULL
Actinopteri,Perciformes,Sparidae,Acanthopagrus,butcheri,Black bream,170189,Acanthopagrus butcheri,14601,Acanthopagrus butcheri
Actinopteri,Siluriformes,Plotosidae,Cnidoglanis,macrocephalus,Estuary cobbler,154627,Cnidoglanis macrocephalus,12092,Cnidoglanis macrocephalus
Actinopteri,Pleuronectiformes,Paralichthyidae,Pseudorhombus,jenynsii,Smalltooth flounder,NULL,NULL,8834,Pseudorhombus jenynsii
Actinopteri,Scombriformes,Arripidae,Arripis,georgianus,Australian herring,NULL,NULL,392,Arripis georgianus
Actinopteri,Mugiliformes,Mugilidae,Aldrichetta,forsteri,Yellow-eye mullet,197036,Aldrichetta forsteri,12938,Aldrichetta forsteri
Actinopteri,Perciformes,Carangidae,Trachurus,novaezelandiae,Yellowtail horse mackerel,20437921,Trachurus novaezelandiae,1979,Trachurus novaezelandiae
Actinopteri,Centrarchiformes,Terapontidae,Pelates,sexlineatus,Eastern striped grunter,155026,Pelates sexlineatus,14940,Helotes sexlineatus
Actinopteri,Centrarchiformes,Terapontidae,Amniataba,caudavittata,Yellowtail trumpeter,NULL,NULL,14923,Amniataba caudavittata
Actinopteri,Perciformes,Sillaginidae,Sillaginodes,punctatus,King George whiting,NULL,NULL,8489,Sillaginodes punctatus
Elasmobranchii,Myliobatiformes,Dasyatidae,Taeniura,lymma,Ribbontail stingray,39412,Taeniura lymma,5399,Taeniura lymma
Actinopteri,Perciformes,Sillaginidae,Sillago,schomburgkii,Yellowfin whiting,NULL,NULL,7972,Sillago schomburgkii
Actinopteri,Blenniiformes,Blenniidae,Omobranchus,woodi,Kappie blenny,48342420,Omobranchus woodi,16949,Omobranchus woodi
Actinopteri,Blenniiformes,Clinidae,Clinus,superciliosus,Super klipfish,179096,Clinus superciliosus,26254,Clinus superciliosus
Actinopteri,Gobiiformes,Gobiidae,Redigobius,dewaali,Checked goby,19387,Redigobius dewaali,6346,Redigobius dewaali
Reptilia,Squamata,Agamidae,Ctenophorus,isolepis,Military sand-dragon,83410166,Ctenophorus isolepis,NULL,NULL
Reptilia,Squamata,Agamidae,Ctenophorus,nuchalis,Central netted dragon,170386,Ctenophorus nuchalis,NULL,NULL
Actinopteri,Pleuronectiformes,Soleidae,Solea,turbynei,Blackhand sole,NULL,NULL,65617,Solea turbynei
Actinopteri,Perciformes,Sparidae,Rhabdosargus,globiceps,White stumpnose,170225,Rhabdosargus globiceps,449,Rhabdosargus globiceps
Actinopteri,Atheriniformes,Atherinopsidae,Atherinella,chagresi,No common name,NULL,NULL,53138,Atherinella chagresi
Actinopteri,Characiformes,Characidae,Astyanax,panamensis,No common name,NULL,NULL,51290,Astyanax ruberrimus
Actinopteri,Syngnathiformes,Syngnathidae,Syngnathus,temminckii,No common name,NULL,NULL,68845,Syngnathus temminckii
Actinopteri,Gobiiformes,Eleotridae,Gobiomorus,dormitor,Bigmouth sleeper,186008,Gobiomorus dormitor,3831,Gobiomorus dormitor
Actinopteri,Syngnathiformes,Syngnathidae,Microphis,lineatus,Opossum pipefish,NULL,NULL,26235,Microphis lineatus
Actinopteri,Cyprinodontiformes,Poeciliidae,Poecilia,gillii,Molly,NULL,NULL,49039,Poecilia gillii
Actinopteri,Cichliformes,Cichlidae,Cichla,monoculus,No common name,NULL,NULL,13270,Cichla monoculus
Actinopteri,Tetraodontiformes,Tetraodontidae,Arothron,immaculatus,Immaculate puffer,193805,Arothron immaculatus,7188,Arothron immaculatus
Amphibia,Anura,Ranidae,Rana,sierrae,Sierra yellow-legged frog,136114,Rana sierrae,NULL,NULL
Reptilia,Squamata,Acrochordidae,Acrochordus,arafurae,Arafura filesnake,176764,Acrochordus arafurae,NULL,NULL
Amphibia,Anura,Leptodactylidae,Adenomera,araucaria,No common name,56305,Adenomera araucaria,NULL,NULL
Actinopteri,Perciformes,Carangidae,Caranx,caballus,Green jack,183579,Caranx caballus,1900,Caranx caballus
Amphibia,Anura,Dendrobatidae,Ameerega,planipaleae,Oxapampa poison frog,29432,Ameerega planipaleae,NULL,NULL
Reptilia,Squamata,Phrynosomatidae,Sceloporus,bicanthalis,Trans volcanic bunchgrass lizard,64089,Sceloporus bicanthalis,NULL,NULL
Actinopteri,Perciformes,Lutjanidae,Lutjanus,fulvus,Blacktail snapper,194377,Lutjanus fulvus,262,Lutjanus fulvus
Actinopteri,Perciformes,Scaridae,Scarus,altipinnis,Filament-finned parrotfish,190726,Scarus altipinnis,5540,Scarus altipinnis
Actinopteri,Acanthuriformes,Acanthuridae,Naso,brevirostris,Spotted unicornfish,177990,Naso brevirostris,6021,Naso brevirostris
Actinopteri,Istiophoriformes,Istiophoridae,Makaira,mazara,Indo-Pacific blue marlin,NULL,NULL,218,Makaira mazara
Actinopteri,Perciformes,Lutjanidae,Aprion,virescens,Green jobfish,194379,Aprion virescens,84,Aprion virescens
Actinopteri,Perciformes,Lutjanidae,Lutjanus,kasmira,Common bluestripe snapper,194337,Lutjanus kasmira,156,Lutjanus kasmira
Actinopteri,Perciformes,Mullidae,Mulloidichthys,vanicolensis,Yellowfin goatfish,69181884,Mulloidichthys vanicolensis,5984,Mulloidichthys vanicolensis
Actinopteri,Perciformes,Mullidae,Parupeneus,cyclostomus,Gold-saddle goatfish,69182011,Parupeneus cyclostomus,5990,Parupeneus cyclostomus
Actinopteri,Perciformes,Mullidae,Parupeneus,insularis,Twosaddle goatfish,69182291,Parupeneus insularis,60849,Parupeneus insularis
Actinopteri,Perciformes,Mullidae,Parupeneus,porphyreus,Whitesaddle goatfish,69182988,Parupeneus porphyreus,12604,Parupeneus porphyreus
Actinopteri,Perciformes,Scaridae,Calotomus,carolinus,Carolines parrotfish,190688,Calotomus carolinus,4355,Calotomus carolinus
Actinopteri,Perciformes,Scaridae,Chlorurus,perspicillatus,Spectacled parrotfish,190718,Chlorurus perspicillatus,7829,Chlorurus perspicillatus
Actinopteri,Perciformes,Scaridae,Chlorurus,spilurus,Pacific bullethead parrotfish,190727,Chlorurus spilurus,66478,Chlorurus spilurus
Actinopteri,Perciformes,Scaridae,Scarus,dubius,Regal parrotfish,154706,Scarus dubius,4967,Scarus dubius
Mammalia,Primates,Hylobatidae,Nomascus,gabriellae,Red-cheeked gibbon,39776,Nomascus gabriellae,NULL,NULL
Actinopteri,Cyprinodontiformes,Cyprinodontidae,Floridichthys,carpio,Goldspotted killifish,191308,Floridichthys carpio,3184,Floridichthys carpio
Actinopteri,Cyprinodontiformes,Fundulidae,Lucania,parva,Rainwater killifish,191368,Lucania parva,3212,Lucania parva
Mammalia,Primates,Hylobatidae,Nomascus,concolor,Black-crested gibbon,41642,Nomascus nasutus,NULL,NULL
Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,clarkii,Cutthroat trout,NULL,NULL,2688,Oncorhynchus clarkii
Amphibia,Anura,Aromobatidae,Allobates,talamancae,Talamanca rocket frog,55155,Allobates talamancae,NULL,NULL
Amphibia,Anura,Bufonidae,Incilius,coniferus,Evergreen toad,54614,Incilius coniferus,NULL,NULL
Amphibia,Anura,Bufonidae,Rhaebo,haematiticus,Truando toad,54660,Rhaebo haematiticus,NULL,NULL
Amphibia,Anura,Centrolenidae,Cochranella,euknemos,San Jose cochran frog,54960,Cochranella euknemos,NULL,NULL
Amphibia,Anura,Craugastoridae,Craugastor,azueroensis,Azuero robber frog,56445,Craugastor azueroensis,NULL,NULL
Amphibia,Anura,Craugastoridae,Craugastor,crassidigitus,Isla Bonita robber frog,56528,Craugastor crassidigitus,NULL,NULL
Amphibia,Anura,Craugastoridae,Craugastor,fitzingeri,Fitzinger's robber frog,56601,Craugastor fitzingeri,NULL,NULL
Actinopteri,Salmoniformes,Salmonidae,Thymallus,thymallus,Grayling,21875,Thymallus thymallus,4605,Thymallus thymallus
Actinopteri,Salmoniformes,Salmonidae,Hucho,hucho,Huchen,10264,Hucho hucho,4664,Hucho hucho
Actinopteri,Cypriniformes,Cyprinidae,Tor,remadeviae,Hump-backed mahseer,5609639,Tor remadevii,66322,Tor remadevii
Actinopteri,Cypriniformes,Cyprinidae,Tor,khudree,Deccan mahseer,13216,Tor khudree,169609,Tor khudree
Actinopteri,Perciformes,Lutjanidae,Etelis,coruscans,Deepwater longtail red snapper,194382,Etelis coruscans,1385,Etelis coruscans
Actinopteri,Perciformes,Lutjanidae,Paracaesio,caerulea,Japanese snapper,54612,Paracaesio caerulea,189,Paracaesio caerulea
Actinopteri,Perciformes,Lutjanidae,Pristipomoides,argyrogrammicus,Ornate jobfish,194368,Pristipomoides argyrogrammicus,199,Pristipomoides argyrogrammicus
Actinopteri,Perciformes,Lutjanidae,Pristipomoides,filamentosus,Crimson jobfish,194331,Pristipomoides filamentosus,201,Pristipomoides filamentosus
Actinopteri,Perciformes,Lutjanidae,Pristipomoides,sieboldii,Lavender jobfish,194366,Pristipomoides sieboldii,209,Pristipomoides sieboldii
Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,Nicobar crab-eating macaque,12551,Macaca fascicularis,NULL,NULL
Mammalia,Cetacea,Delphinidae,Sotalia,guianensis,Guiana dolphin,181359,Sotalia guianensis,NULL,NULL
Mammalia,Cetacea,Delphinidae,Orcaella,heinsohni,Australian snubfin dolphin,136315,Orcaella heinsohni,NULL,NULL
Mammalia,Rodentia,Dipodidae,Zapus,trinotatus,Point Reyes jumping mouse,23192,Zapus trinotatus,NULL,NULL
Actinopteri,Esociformes,Esocidae,Esox,cisalpinus,No common name,NULL,NULL,66315,Esox cisalpinus
Actinopteri,Perciformes,Pomacentridae,Amphiprion,frenatus,Tomato clownfish,188518,Amphiprion frenatus,6522,Amphiprion frenatus
Actinopteri,Perciformes,Pomacentridae,Amphiprion,clarkii,Yellowtail clownfish,188338,Amphiprion clarkii,5448,Amphiprion clarkii
Actinopteri,Scombriformes,Scombridae,Gasterochisma,melampus,Butterfly kingfish,170340,Gasterochisma melampus,100,Gasterochisma melampus
Reptilia,Squamata,Iguanidae,Cyclura,rileyi,White Cay ground iguana,6033,Cyclura rileyi,NULL,NULL
Actinopteri,Cypriniformes,Leuciscidae,Leuciscus,burdigalensis,Beaked dace,135524,Leuciscus burdigalensis,53236,Leuciscus burdigalensis
Reptilia,Squamata,Scincidae,Liopholis,slateri,Centralian Floodplains desert-skink,109478633,Liopholis slateri,NULL,NULL
Actinopteri,Siluriformes,Ariidae,Bagre,marinus,Gafftopsail sea catfish,196806,Bagre marinus,959,Bagre marinus
Amphibia,Anura,Centrolenidae,Sachatamia,albomaculata,White-spotted cochran frog,54944,Sachatamia albomaculata,NULL,NULL
Actinopteri,Perciformes,Pomacentridae,Stegastes,altus,Japanese gregory,NULL,NULL,4343,Stegastes altus
Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,Green and black poison frog,55174,Dendrobates auratus,NULL,NULL
Actinopteri,Perciformes,Pomacentridae,Abudefduf,bengalensis,Bengal sergeant,188532,Abudefduf bengalensis,6517,Abudefduf bengalensis
Actinopteri,Perciformes,Apogonidae,Archamia,bleekeri,Gon's cardinalfish,NULL,NULL,60358,Archamia bleekeri
Actinopteri,Perciformes,Serranidae,Cephalopholis,boenak,Chocolate hind,39773,Cephalopholis boenak,6444,Cephalopholis boenak
Actinopteri,Blenniiformes,Blenniidae,Petroscirtes,breviceps,Striped poison-fang blenny mimic,48342225,Petroscirtes breviceps,6073,Petroscirtes breviceps
Amphibia,Anura,Craugastoridae,Strabomantis,bufoniformis,Rusty robber frog,56482,Strabomantis bufoniformis,NULL,NULL
Actinopteri,Gobiiformes,Gobiidae,Istigobius,campbelli,No common name,NULL,NULL,4336,Istigobius campbelli
Amphibia,Anura,Craugastoridae,Pristimantis,cerasinus,Limon robber frog,56501,Pristimantis cerasinus,NULL,NULL
Amphibia,Caudata,Plethodontidae,Oedipina,collaris,Collared worm salamander,59309,Oedipina collaris,NULL,NULL
Amphibia,Caudata,Plethodontidae,Bolitoglossa,colonnea,La Loma salamander,59147,Bolitoglossa colonnea,NULL,NULL
Amphibia,Anura,Hylidae,Hyloscirtus,colymba,La Loma treefrog,55455,Hyloscirtus colymba,NULL,NULL
Amphibia,Anura,Centrolenidae,Hyalinobatrachium,colymbiphyllum,Plantation glass frog,55007,Hyalinobatrachium colymbiphyllum,NULL,NULL
Actinopteri,Perciformes,Apogonidae,Ostorhinchus,cookii,Cook's cardinalfish,NULL,NULL,9240,Ostorhinchus cookii
Amphibia,Anura,Hemiphractidae,Gastrotheca,cornuta,Horned marsupial frog,55329,Gastrotheca cornuta,NULL,NULL
Amphibia,Anura,Craugastoridae,Pristimantis,cruentus,Chiriqui robber frog,56535,Pristimantis cruentus,NULL,NULL
Actinopteri,Perciformes,Pomacentridae,Neopomacentrus,cyanomos,Regal demoiselle,NULL,NULL,8209,Neopomacentrus cyanomos
Actinopteri,Perciformes,Caesionidae,Pterocaesio,digramma,Double-lined fusilier,20252379,Pterocaesio digramma,933,Pterocaesio digramma
Actinopteri,Perciformes,Apogonidae,Ostorhinchus,doederleini,Doederlein's cardinalfish,NULL,NULL,8587,Ostorhinchus doederleini
Actinopteri,Perciformes,Labridae,Coris,dorsomacula,Pale-barred coris,187450,Coris dorsomacula,6657,Coris dorsomacula
Actinopteri,Perciformes,Labridae,Pseudolabrus,eoethinus,Red naped wrasse,187442,Pseudolabrus eoethinus,59646,Pseudolabrus eoethinus
Actinopteri,Gobiiformes,Microdesmidae,Ptereleotris,evides,Blackfin dartfish,69179838,Ptereleotris evides,4375,Ptereleotris evides
Actinopteri,Perciformes,Sphyraenidae,Sphyraena,flavicauda,Yellowtail barracuda,NULL,NULL,7937,Sphyraena flavicauda
Actinopteri,Perciformes,Apogonidae,Ostorhinchus,fleurieu,Flower cardinalfish,154912,Apogon fleurieu,4838,Ostorhinchus fleurieu
Amphibia,Anura,Dendrobatidae,Silverstoneia,flotator,Rainforest rocket frog,55082,Silverstoneia flotator,NULL,NULL
Actinopteri,Perciformes,Apogonidae,Taeniamia,fucata,Orangelined cardinalfish,NULL,NULL,5776,Taeniamia fucata
Actinopteri,Perciformes,Pomacentridae,Chromis,fumea,Smokey chromis,188556,Chromis fumea,10842,Chromis fumea
Actinopteri,Acanthuriformes,Siganidae,Siganus,fuscescens,Mottled spinefoot,69689554,Siganus fuscescens,4616,Siganus fuscescens
Amphibia,Anura,Craugastoridae,Pristimantis,gaigei,Fort Randolph robber frog,56609,Pristimantis gaigei,NULL,NULL
Amphibia,Anura,Craugastoridae,Craugastor,gollmeri,Evergreen robber frog,56623,Craugastor gollmeri,NULL,NULL
Actinopteri,Perciformes,Apogonidae,Rhabdamia,gracilis,Luminous cardinalfish,NULL,NULL,5747,Rhabdamia gracilis
Amphibia,Anura,Centrolenidae,Cochranella,granulosa,Grainy cochran frog,54964,Cochranella granulosa,NULL,NULL
Actinopteri,Gobiiformes,Microdesmidae,Ptereleotris,heteroptera,Blacktail Goby,69181442,Ptereleotris heteroptera,4378,Ptereleotris heteroptera
Actinopteri,Perciformes,Apogonidae,Ostorhinchus,holotaenia,Copperstriped cardinalfish,NULL,NULL,46445,Ostorhinchus holotaenia
Amphibia,Anura,Centrolenidae,Sachatamia,ilex,Limon giant glass frog,54920,Sachatamia ilex,NULL,NULL
Actinopteri,Perciformes,Mullidae,Parupeneus,indicus,Indian goatfish,69182614,Parupeneus indicus,5992,Parupeneus indicus
Actinopteri,Perciformes,Mullidae,Upeneus,japonicus,Japanese goatfish,NULL,NULL,7879,Upeneus japonicus
Amphibia,Anura,Phyllomedusidae,Agalychnis,lemur,Lemur leaf frog,55855,Agalychnis lemur,NULL,NULL
Actinopteri,Perciformes,Carangidae,Selaroides,leptolepis,Yellowstripe scad,20435470,Selaroides leptolepis,388,Selaroides leptolepis
Amphibia,Anura,Craugastoridae,Craugastor,megacephalus,No common name,56751,Craugastor megacephalus,NULL,NULL
Actinopteri,Perciformes,Labridae,Halichoeres,melanochir,Orangefin wrasse,187694,Halichoeres melanochir,6929,Halichoeres melanochir
Amphibia,Anura,Dendrobatidae,Andinobates,minutus,Bluebelly poison frog,55192,Andinobates minutus,NULL,NULL
Amphibia,Anura,Craugastoridae,Pristimantis,museosus,No common name,56780,Pristimantis museosus,NULL,NULL
Actinopteri,Perciformes,Pomacentridae,Chromis,notata,Pearl-spot chromis,NULL,NULL,12425,Chromis notata
Actinopteri,Acanthuriformes,Leiognathidae,Nuchequula,nuchalis,Spotnape ponyfish,NULL,NULL,4596,Nuchequula nuchalis
Actinopteri,Perciformes,Labridae,Pseudocoris,ocellata,No common name,187611,Pseudocoris ocellata,27078,Pseudocoris ocellata
Actinopteri,Acropomatiformes,Pempheridae,Pempheris,oualensis,Blackspot sweeper,NULL,NULL,5802,Pempheris oualensis
Amphibia,Anura,Hylidae,Hyloscirtus,palmeri,Palmer's treefrog,55586,Hyloscirtus palmeri,NULL,NULL
Amphibia,Anura,Dendrobatidae,Colostethus,panamansis,No common name,55125,Colostethus panamansis,NULL,NULL
Amphibia,Anura,Craugastoridae,Pristimantis,pardalis,Leopard robber frog,56828,Pristimantis pardalis,NULL,NULL
Amphibia,Caudata,Plethodontidae,Oedipina,parvipes,Colombian worm salamander,59319,Oedipina parvipes,NULL,NULL
Amphibia,Anura,Hylidae,Smilisca,phaeota,New Granada cross-banded treefrog,56008,Smilisca phaeota,NULL,NULL
Actinopteri,Perciformes,Labridae,Parajulis,poecilepterus,No common name,187387,Parajulis poecilepterus,5372,Parajulis poecilepterus
Amphibia,Anura,Dendrobatidae,Colostethus,pratti,Pratt's rocket frog,55135,Colostethus pratti,NULL,NULL
Amphibia,Anura,Centrolenidae,Espadarana,prosoblepon,Nicaragua giant glass frog,54934,Espadarana prosoblepon,NULL,NULL
Amphibia,Anura,Craugastoridae,Craugastor,punctariolus,Bob's robber frog,56888,Craugastor punctariolus,NULL,NULL
Actinopteri,Centrarchiformes,Girellidae,Girella,punctata,No common name,NULL,NULL,6537,Girella punctata
Actinopteri,Perciformes,Haemulidae,Pomadasys,quadrilineatus,Yellow-lined grunter,NULL,NULL,58242,Pomadasys quadrilineatus
Amphibia,Anura,Eleutherodactylidae,Diasporus,quidditus,No common name,56895,Diasporus quidditus,NULL,NULL
Amphibia,Anura,Craugastoridae,Pristimantis,ridens,Rio San Juan robber frog,56916,Pristimantis ridens,NULL,NULL
Amphibia,Caudata,Plethodontidae,Bolitoglossa,schizodactyla,Cocle mushroomtongue salamander,59205,Bolitoglossa schizodactyla,NULL,NULL
