"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Days","Generation_Length_Years","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax"
"189","Orcaella heinsohni","Australian Snubfin Dolphin","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd+3cd+4cd; C2a(i)",5475,14.9897330595483,3.50389048801824,0.790016705117125,0.790016705117125,4.90109037786124,1.11127041106835,1.11127041106835,6.51175273797047,1.48619162335029,1.48619162335029
"190","Oryctolagus cuniculus","European Rabbit","mammalia",TRUE,TRUE,"Decreasing","EN","A2abce",1515.3536,4.14881204654346,6.69670084631926,5.41680930471964,5.41680930471964,9.8381456326306,7.98398542117583,7.98398542117583,14.449622653224,11.7846433022516,11.7846433022516
"191","Oryx beisa","Beisa Oryx","mammalia",TRUE,TRUE,"Decreasing","EN","A2bd",2555,6.99520876112252,6.69670084631926,3.24900947423726,3.24900947423726,9.8381456326306,4.81519317103433,4.81519317103433,14.449622653224,7.16694942778309,7.16694942778309
"192","Ovis orientalis","Mouflon","mammalia",TRUE,TRUE,"Decreasing","VU","A2cde",2920,7.99452429842574,3.50389048801824,1.47615984620982,1.47615984620982,4.90109037786124,2.0734970965063,2.0734970965063,6.51175273797047,2.76847924676236,2.76847924676236
"193","Panthera leo","Lion","mammalia",TRUE,TRUE,"Decreasing","VU","A2abcd",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795
"194","Panthera pardus","Leopard","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd",3400.645433,9.31045977549624,3.50389048801824,1.26884995163949,1.26884995163949,4.90109037786124,1.78305984838112,1.78305984838112,6.51175273797047,2.38188447972487,2.38188447972487
"195","Panthera tigris","Tiger","mammalia",TRUE,TRUE,"Decreasing","EN","A2abcd; C1",2920,7.99452429842574,6.69670084631926,2.84872771102431,2.84872771102431,9.8381456326306,4.22620891478137,4.22620891478137,14.449622653224,6.29995612976448,6.29995612976448
"196","Perameles gunnii","Eastern Barred Bandicoot","mammalia",TRUE,TRUE,"Decreasing","VU","A2bce+3bce+4bce",706.1569,1.93335222450376,3.50389048801824,3.50389048801824,5.96424268690783,4.90109037786124,4.90109037786124,8.29944081252569,6.51175273797047,6.51175273797047,10.9607368115346
"197","Petauroides volans","Greater Glider","mammalia",FALSE,TRUE,"Decreasing","VU","A2bc+3bc+4bc",2106.05,5.76605065023956,3.50389048801824,2.04081281995501,2.04081281995501,4.90109037786124,2.86329759165624,2.86329759165624,6.51175273797047,3.8177934647174,3.8177934647174
"198","Petinomys genibarbis","Whiskered Flying Squirrel","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",1384.121263,3.78951748939083,3.50389048801824,3.08867706964171,3.08867706964171,4.90109037786124,4.32405113721296,4.32405113721296,6.51175273797047,5.75088007167393,5.75088007167393
"199","Petinomys setosus","Temminck's Flying Squirrel","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",1239.298869,3.39301538398357,3.50389048801824,3.44333178648122,3.44333178648122,4.90109037786124,4.81699257523636,4.81699257523636,6.51175273797047,6.40096046050217,6.40096046050217
"200","Petinomys vordermanni","Vordermann's Flying Squirrel","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",1239.298869,3.39301538398357,3.50389048801824,3.44333178648122,3.44333178648122,4.90109037786124,4.81699257523636,4.81699257523636,6.51175273797047,6.40096046050217,6.40096046050217
"201","Petrogale penicillata","Brush-tailed Rock Wallaby","mammalia",TRUE,TRUE,"Decreasing","VU","A2bce+3bce+4bce",1965.66275,5.38169130732375,3.50389048801824,2.18496359747259,2.18496359747259,4.90109037786124,3.0646287963191,3.0646287963191,6.51175273797047,4.08481574079953,4.08481574079953
"202","Phaner furcifer","Masoala Fork-marked Lemur","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",2099.6331,5.74848213552361,3.50389048801824,2.04698567734563,2.04698567734563,4.90109037786124,2.87192152667723,2.87192152667723,6.51175273797047,3.82923510811137,3.82923510811137
"203","Phaner pallescens","Pale Fork-marked Lemur","mammalia",FALSE,TRUE,"Decreasing","EN","A2c+3c+4c",2099.6331,5.74848213552361,6.69670084631926,3.93960284080989,3.93960284080989,9.8381456326306,5.82851982179649,5.82851982179649,14.449622653224,8.65222150800663,8.65222150800663
"204","Phascolarctos cinereus","Koala","mammalia",TRUE,TRUE,"Decreasing","VU","A2b+3bce+4bce",2746.4425,7.51934976043806,3.50389048801824,1.56870823632913,1.56870823632913,4.90109037786124,2.20307501324412,2.20307501324412,6.51175273797047,2.9408319989913,2.9408319989913
"205","Phataginus tricuspis","White-bellied Pangolin","mammalia",FALSE,TRUE,"Decreasing","EN","A2c+4cd",1825,4.99657768651609,6.69670084631926,4.51886168791656,4.51886168791656,9.8381456326306,6.67571183335754,6.67571183335754,14.449622653224,9.88778380116803,9.88778380116803
"206","Phocoena sinus","Vaquita","mammalia",TRUE,TRUE,"Decreasing","CR","A2a+4d; C1+2a(ii); D; E",3650,9.99315537303217,14.8660077479215,5.22690979051242,5.22690979051242,20.1786754970349,7.24215947700678,7.24215947700678,36.9042655519807,14.2394275563068,14.2394275563068
"207","Platanista gangetica","South Asian River Dolphin","mammalia",TRUE,TRUE,"Unknown","EN","A2abcde+3bcde+4abcde",6935,18.9869952087611,6.69670084631926,1.20950654409614,1.20950654409614,9.8381456326306,1.80172366100432,1.80172366100432,14.449622653224,2.70266029533532,2.70266029533532
"208","Platyrrhinus chocoensis","Choco Broad-nosed Bat","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2064.27635,5.65168062970568,3.50389048801824,2.08167881233436,2.08167881233436,4.90109037786124,2.92038624900223,2.92038624900223,6.51175273797047,3.89352834205809,3.89352834205809
"209","Presbytis chrysomelas","Bornean Banded langur","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",3650,9.99315537303217,14.8660077479215,5.22690979051242,5.22690979051242,20.1786754970349,7.24215947700678,7.24215947700678,36.9042655519807,14.2394275563068,14.2394275563068
"210","Presbytis frontata","White-fronted Langur","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984
"211","Presbytis hosei","Hose’s Langur","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984
"212","Presbytis melalophos","Sumatran Surili","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852
"213","Presbytis potenziani","Mentawai Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4745,12.9911019849418,6.69670084631926,1.76279551021424,1.76279551021424,9.8381456326306,2.62230402385573,2.62230402385573,14.449622653224,3.92528515295656,3.92528515295656
"214","Presbytis thomasi","Thomas’s Langur","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",4745,12.9911019849418,3.50389048801824,0.911002539455408,0.911002539455408,4.90109037786124,1.28113555189598,1.28113555189598,6.51175273797047,1.71286777101431,1.71286777101431
"215","Priodontes maximus","Giant Armadillo","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd",1979.1637,5.41865489390828,3.50389048801824,2.17022169542122,2.17022169542122,4.90109037786124,3.04404477587756,3.04404477587756,6.51175273797047,4.05752413620479,4.05752413620479
"216","Prionailurus viverrinus","Fishing Cat","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795
"217","Procolobus verus","Olive Colobus","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd+4cd",3285,8.99383983572895,3.50389048801824,1.3132240879825,1.3132240879825,4.90109037786124,1.84524817168165,1.84524817168165,6.51175273797047,2.46469475489302,2.46469475489302
"218","Propithecus coquereli","Coquerel's Sifaka","mammalia",FALSE,TRUE,"Decreasing","EN","A2acd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852
"219","Propithecus coronatus","Crowned Sifaka","mammalia",FALSE,TRUE,"Decreasing","EN","A2acd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852
"220","Propithecus deckenii","Van der Decken’s Sifaka","mammalia",TRUE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852
"221","Propithecus edwardsi","Milne-Edward's Sifaka","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852
"222","Propithecus verreauxi","Verreaux's Sifaka","mammalia",FALSE,TRUE,"Decreasing","EN","A2acd+3cd+4acd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852
"223","Pseudocheirus occidentalis","Western Ringtail Possum","mammalia",FALSE,TRUE,"Decreasing","CR","A2bce+3bce+4bce",1217.0925,3.33221765913758,14.8660077479215,14.8660077479215,14.8705951790026,20.1786754970349,20.1786754970349,20.184698609441,36.9042655519807,36.9042655519807,36.9139933877552
"224","Pseudomys calabyi","Kakadu Pebble Mouse","mammalia",TRUE,TRUE,"Decreasing","VU","A2bce+3bce+4bce",884.68295,2.42212991101985,3.50389048801824,3.50389048801824,4.79003530850164,4.90109037786124,4.90109037786124,6.68204964654173,6.51175273797047,6.51175273797047,8.85017693304563
"225","Pseudomys fumeus","Smoky Mouse","mammalia",FALSE,TRUE,"Decreasing","VU","A2bce",884.68295,2.42212991101985,3.50389048801824,3.50389048801824,4.79003530850164,4.90109037786124,4.90109037786124,6.68204964654173,6.51175273797047,6.51175273797047,8.85017693304563
"226","Pseudoryx nghetinhensis","Saola","mammalia",FALSE,TRUE,"Decreasing","CR","A2acd+3cd+4acd; C2a(i)",2287.540787,6.26294534428474,14.8660077479215,8.20930603879412,8.20930603879412,20.1786754970349,11.3038711668043,11.3038711668043,36.9042655519807,21.7374831054257,21.7374831054257
"227","Pteralopex anceps","Bougainville Monkey-faced Bat","mammalia",FALSE,TRUE,"Decreasing","EN","A2c",2349.856741,6.43355712799452,6.69670084631926,3.52758875831312,3.52758875831312,9.8381456326306,5.22439176750019,5.22439176750019,14.449622653224,7.76769754547253,7.76769754547253
"228","Pteralopex atrata","Guadalcanal Monkey-faced Bat","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",2349.856741,6.43355712799452,6.69670084631926,3.52758875831312,3.52758875831312,9.8381456326306,5.22439176750019,5.22439176750019,14.449622653224,7.76769754547253,7.76769754547253
"229","Pteralopex flanneryi","Greater Monkey-faced Bat","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",2349.856741,6.43355712799452,14.8660077479215,8.00055712155934,8.00055712155934,20.1786754970349,11.0212738783918,11.0212738783918,36.9042655519807,21.2271312825583,21.2271312825583
"230","Pteromyscus pulverulentus","Smoky Flying Squirrel","mammalia",FALSE,TRUE,"Decreasing","EN","A2c+3c+4c",1384.121263,3.78951748939083,6.69670084631926,5.91490760645389,5.91490760645389,9.8381456326306,8.70705636774852,8.70705636774852,14.449622653224,12.8271810706753,12.8271810706753
"231","Pteropus livingstonii","Livingstone's Flying Fox","mammalia",TRUE,TRUE,"Decreasing","CR","A2c",2945.918407,8.0654850294319,14.8660077479215,6.43515328251234,6.43515328251234,20.1786754970349,8.89392201298392,8.89392201298392,36.9042655519807,17.3308896393667,17.3308896393667
"232","Pteropus melanotus","Blyth's Flying Fox","mammalia",FALSE,TRUE,"Decreasing","VU","A2cde",2945.918407,8.0654850294319,3.50389048801824,1.46326797213973,1.46326797213973,4.90109037786124,2.05544310507535,2.05544310507535,6.51175273797047,2.74445931452854,2.74445931452854
"233","Pteropus ornatus","Ornate Flying Fox","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd; B1ab(ii,iii,iv,v)",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984
"234","Pteropus poliocephalus","Grey-headed Flying Fox","mammalia",TRUE,TRUE,"Decreasing","VU","A2ace",3037.9511,8.31745681040383,3.50389048801824,1.4192553405086,1.4192553405086,4.90109037786124,1.99379981803294,1.99379981803294,6.51175273797047,2.6624346642687,2.6624346642687
"235","Pteropus rufus","Madagascan Flying Fox","mammalia",FALSE,TRUE,"Decreasing","VU","A2acd",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795
"236","Pteropus temminckii","Temminck's Flying Fox","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2945.918407,8.0654850294319,3.50389048801824,1.46326797213973,1.46326797213973,4.90109037786124,2.05544310507535,2.05544310507535,6.51175273797047,2.74445931452854,2.74445931452854
"237","Pusa caspica","Caspian Seal","mammalia",TRUE,TRUE,"Unknown","EN","A2b",5840,15.9890485968515,6.69670084631926,1.43465503079915,1.43465503079915,9.8381456326306,2.13591512448572,2.13591512448572,14.449622653224,3.20121701682633,3.20121701682633
"238","Pygathrix cinerea","Grey-shanked Douc Langur","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd+3cd+4cd",4015,10.9924709103354,14.8660077479215,4.76324630967788,4.76324630967788,20.1786754970349,6.60604781964406,6.60604781964406,36.9042655519807,13.0334126289683,13.0334126289683
"239","Pygathrix nemaeus","Red-shanked Douc Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
"240","Pygathrix nigripes","Black-shanked Douc Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
"241","Rangifer tarandus","Reindeer","mammalia",TRUE,TRUE,"Decreasing","VU","A2a",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589
"242","Redunca fulvorufula","Mountain Reedbuck","mammalia",TRUE,TRUE,"Decreasing","EN","A2ad",1914.52065,5.24167186858316,6.69670084631926,4.31218955519266,4.31218955519266,9.8381456326306,6.373735145714,6.373735145714,14.449622653224,9.44802413639203,9.44802413639203
"243","Rhinopithecus roxellana","Golden Snub-nosed Monkey","mammalia",FALSE,TRUE,"Decreasing","EN","A2ac",4745,12.9911019849418,6.69670084631926,1.76279551021424,1.76279551021424,9.8381456326306,2.62230402385573,2.62230402385573,14.449622653224,3.92528515295656,3.92528515295656
"244","Rhogeessa minutilla","Tiny Yellow Bat","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2055.239876,5.62694011225188,3.50389048801824,2.09073518102747,2.09073518102747,4.90109037786124,2.93303642614364,2.93303642614364,6.51175273797047,3.91030825438885,3.91030825438885
"245","Rousettus madagascariensis","Madagascan Rousette","mammalia",FALSE,TRUE,"Decreasing","VU","A2d",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589
"246","Rousettus spinalatus","Bare-backed Rousette","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589
"247","Rucervus eldii","Eld's Deer","mammalia",TRUE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",1825,4.99657768651609,6.69670084631926,4.51886168791656,4.51886168791656,9.8381456326306,6.67571183335754,6.67571183335754,14.449622653224,9.88778380116803,9.88778380116803
"248","Rusa marianna","Philippine Deer","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",2920,7.99452429842574,3.50389048801824,1.47615984620982,1.47615984620982,4.90109037786124,2.0734970965063,2.0734970965063,6.51175273797047,2.76847924676236,2.76847924676236
"249","Rusa unicolor","Sambar","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",3285,8.99383983572895,3.50389048801824,1.3132240879825,1.3132240879825,4.90109037786124,1.84524817168165,1.84524817168165,6.51175273797047,2.46469475489302,2.46469475489302
"250","Saguinus leucopus","Silvery-brown Tamarin","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",2190,5.9958932238193,6.69670084631926,3.78015418708458,3.78015418708458,9.8381456326306,5.59487498554474,5.59487498554474,14.449622653224,8.31047441508587,8.31047441508587
"251","Saguinus niger","Black-handed Tamarin","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795
"252","Saguinus oedipus","Cotton-headed Tamarin","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",2190,5.9958932238193,14.8660077479215,8.55883804493366,8.55883804493366,20.1786754970349,11.776479855602,11.776479855602,36.9042655519807,22.5871983362855,22.5871983362855
"253","Saiga tatarica","Saiga","mammalia",TRUE,TRUE,"Decreasing","CR","A2acd",1700.19755,4.65488720054757,14.8660077479215,10.8857350216635,10.8857350216635,20.1786754970349,14.9042195415786,14.9042195415786,36.9042655519807,28.0913146879148,28.0913146879148
"254","Sarcophilus harrisii","Tasmanian Devil","mammalia",TRUE,TRUE,"Decreasing","EN","A2be+3e",1704.2151,4.66588665297741,6.69670084631926,4.83127240017192,4.83127240017192,9.8381456326306,7.13157438582348,7.13157438582348,14.449622653224,10.5502771866393,10.5502771866393
"255","Semnopithecus hypoleucos","Black-footed Gray Langur","mammalia",FALSE,TRUE,"Decreasing","VU","A2d",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984
"256","Simias concolor","Pig-tailed Snub-nosed Langur","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",4024.409658,11.0182331498973,14.8660077479215,4.75237808352963,4.75237808352963,20.1786754970349,6.59112252449698,6.59112252449698,36.9042655519807,13.0050122527714,13.0050122527714
"257","Smutsia gigantea","Giant Ground Pangolin","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+4cd",1825,4.99657768651609,6.69670084631926,4.51886168791656,4.51886168791656,9.8381456326306,6.67571183335754,6.67571183335754,14.449622653224,9.88778380116803,9.88778380116803
"258","Solomys ponceleti","Poncelet's Giant Rat","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",620.3162071,1.69833321587953,14.8660077479215,14.8660077479215,27.0857268276818,20.1786754970349,20.1786754970349,35.7478041095725,36.9042655519807,36.9042655519807,59.4996976595557
"259","Spermophilus citellus","European Souslik","mammalia",TRUE,TRUE,"Decreasing","VU","A2bc",953.1642,2.60962135523614,3.50389048801824,3.50389048801824,4.45367379778161,4.90109037786124,4.90109037786124,6.21722505426221,6.51175273797047,6.51175273797047,8.2413064110634
"260","Spilocuscus wilsoni","Blue-eyed Spotted Cuscus","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",1740.556575,4.7653841889117,14.8660077479215,10.6472703821906,10.6472703821906,20.1786754970349,14.5851705263864,14.5851705263864,36.9042655519807,27.539350841165,27.539350841165
"261","Spilogale putorius","Eastern Spotted Skunk","mammalia",FALSE,TRUE,"Decreasing","VU","A2abc+3bc+4abc",1257.256817,3.44218156605065,3.50389048801824,3.39499372991608,3.39499372991608,4.90109037786124,4.74985008767842,4.74985008767842,6.51175273797047,6.31248159230801,6.31248159230801
"262","Spilogale pygmaea","Pygmy Spotted Skunk","mammalia",FALSE,TRUE,"Decreasing","VU","A2ce",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589
"263","Sus barbatus","Bearded Pig","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",2555,6.99520876112252,3.50389048801824,1.68525345545091,1.68525345545091,4.90109037786124,2.3661802660969,2.3661802660969,6.51175273797047,3.15766942918758,3.15766942918758
"264","Sus cebifrons","Visayan Warty Pig","mammalia",FALSE,TRUE,"Decreasing","CR","A2cde",2555,6.99520876112252,14.8660077479215,7.38252930088964,7.38252930088964,20.1786754970349,10.1831040360979,10.1831040360979,36.9042655519807,19.703489327801,19.703489327801
"265","Sus philippensis","Philippine Warty Pig","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+4cde",2555,6.99520876112252,3.50389048801824,1.68525345545091,1.68525345545091,4.90109037786124,2.3661802660969,2.3661802660969,6.51175273797047,3.15766942918758,3.15766942918758
"266","Sus verrucosus","Javan Warty Pig","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",2190,5.9958932238193,6.69670084631926,3.78015418708458,3.78015418708458,9.8381456326306,5.59487498554474,5.59487498554474,14.449622653224,8.31047441508587,8.31047441508587
"267","Sylvilagus transitionalis","New England Cottontail","mammalia",FALSE,TRUE,"Decreasing","VU","A2ce",1089.485,2.98284736481862,3.50389048801824,3.50389048801824,3.90745435619196,4.90109037786124,4.90109037786124,5.46096763628792,6.51175273797047,6.51175273797047,7.24849753069147
"268","Symphalangus syndactylus","Siamang","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4745,12.9911019849418,6.69670084631926,1.76279551021424,1.76279551021424,9.8381456326306,2.62230402385573,2.62230402385573,14.449622653224,3.92528515295656,3.92528515295656
"269","Tapirus bairdii","Baird's Tapir","mammalia",TRUE,TRUE,"Decreasing","EN","A2abcd+3bcde",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
"270","Tapirus indicus","Malay Tapir","mammalia",TRUE,TRUE,"Decreasing","EN","A2bcd+3bcd; C1",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
"271","Tapirus pinchaque","Mountain Tapir","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+3cd; C1",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
"272","Tapirus terrestris","Lowland Tapir","mammalia",TRUE,TRUE,"Decreasing","VU","A2cde+3cde",4015,10.9924709103354,3.50389048801824,1.07574548459258,1.07574548459258,4.90109037786124,1.51229970208653,1.51229970208653,6.51175273797047,2.02113129281826,2.02113129281826
"273","Tarsius bancanus","Horsfield’s Tarsier","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795
"274","Tarsius tarsier","Spectral Tarsier","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795
"275","Tarsius tumpara","Siau Island Tarsier","mammalia",FALSE,TRUE,"Decreasing","CR","A2acd; B1b(ii,iii)",2190,5.9958932238193,14.8660077479215,8.55883804493366,8.55883804493366,20.1786754970349,11.776479855602,11.776479855602,36.9042655519807,22.5871983362855,22.5871983362855
"276","Tayassu pecari","White-lipped Peccary","mammalia",TRUE,TRUE,"Decreasing","VU","A2bcde+3bcde",3177.4107,8.69927638603696,3.50389048801824,1.35738760915601,1.35738760915601,4.90109037786124,1.90712997522562,1.90712997522562,6.51175273797047,2.54707916613649,2.54707916613649
"277","Thomasomys pyrrhonotus","Thomas's Oldfield Mouse","mammalia",FALSE,TRUE,"Decreasing","VU","A2a",589.3882991,1.61365721861739,3.50389048801824,3.50389048801824,7.1029577717548,4.90109037786124,4.90109037786124,9.86007635124983,6.51175273797047,6.51175273797047,12.9852770059656
"278","Thylamys karimii","Karimi's Fat-tailed Mouse Opossum","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c",642.840025,1.76000006844627,3.50389048801824,3.50389048801824,6.53209494720386,4.90109037786124,4.90109037786124,9.07866742725176,6.51175273797047,6.51175273797047,11.973067971378
"279","Thylogale browni","New Guinea Pademelon","mammalia",FALSE,TRUE,"Decreasing","VU","A2d",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589
"280","Tolypeutes tricinctus","Brazilian Three-banded Armadillo","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",1095,2.99794661190965,3.50389048801824,3.50389048801824,3.88816201183548,4.90109037786124,4.90109037786124,5.43422458667347,6.51175273797047,6.51175273797047,7.21333989074514
"281","Trachypithecus auratus","Javan Lutung","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",4015,10.9924709103354,3.50389048801824,1.07574548459258,1.07574548459258,4.90109037786124,1.51229970208653,1.51229970208653,6.51175273797047,2.02113129281826,2.02113129281826
"282","Trachypithecus francoisi","François’s Langur","mammalia",TRUE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
"283","Trachypithecus geei","Gee’s Golden Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2c; C2a(i)",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852
"284","Trachypithecus germaini","Indochinese Lutung","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
"285","Trachypithecus hatinhensis","Hatinh Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
"286","Trachypithecus phayrei","Phayre’s Leaf-monkey","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084
